amfi_code,date,nav,is_forward_filled
100033,2024-06-25,213.7112,False
100033,2024-06-26,210.3016,False
100033,2024-06-27,210.1822,False
100033,2024-06-28,207.3733,False
100033,2024-06-29,207.3733,True
100033,2024-06-30,207.3733,True
100033,2024-07-01,211.5053,False
100033,2024-07-02,210.1644,False
100033,2024-07-03,206.7047,False
100033,2024-07-04,208.4302,False
100033,2024-07-05,212.9711,False
100033,2024-07-06,212.9711,True
100033,2024-07-07,212.9711,True
100033,2024-07-08,214.8142,False
100033,2024-07-09,215.4867,False
100033,2024-07-10,216.6906,False
100033,2024-07-11,220.5401,False
100033,2024-07-12,218.3918,False
100033,2024-07-13,218.3918,True
100033,2024-07-14,218.3918,True
100033,2024-07-15,218.2468,False
100033,2024-07-16,217.214,False
100033,2024-07-17,214.3435,False
100033,2024-07-18,213.6468,False
100033,2024-07-19,216.6443,False
100033,2024-07-20,216.6443,True
100033,2024-07-21,216.6443,True
100033,2024-07-22,218.2657,False
100033,2024-07-23,220.1038,False
100033,2024-07-24,220.6388,False
100033,2024-07-25,222.175,False
100033,2024-07-26,220.2047,False
100033,2024-07-27,220.2047,True
100033,2024-07-28,220.2047,True
100033,2024-07-29,219.5385,False
100033,2024-07-30,220.1921,False
100033,2024-07-31,221.0738,False
100033,2024-08-01,222.0724,False
100033,2024-08-02,221.8546,False
100033,2024-08-03,221.8546,True
100033,2024-08-04,221.8546,True
100033,2024-08-05,221.0037,False
100033,2024-08-06,229.6713,False
100033,2024-08-07,232.3342,False
100033,2024-08-08,233.6435,False
100033,2024-08-09,233.1495,False
100033,2024-08-10,233.1495,True
100033,2024-08-11,233.1495,True
100033,2024-08-12,232.0503,False
100033,2024-08-13,231.8436,False
100033,2024-08-14,232.8146,False
100033,2024-08-15,227.7869,False
100033,2024-08-16,223.6989,False
100033,2024-08-17,223.6989,True
100033,2024-08-18,223.6989,True
100033,2024-08-19,222.15,False
100033,2024-08-20,222.8518,False
100033,2024-08-21,222.3644,False
100033,2024-08-22,226.4861,False
100033,2024-08-23,222.6532,False
100033,2024-08-24,222.6532,True
100033,2024-08-25,222.6532,True
100033,2024-08-26,220.8089,False
100033,2024-08-27,225.0147,False
100033,2024-08-28,225.5202,False
100033,2024-08-29,228.0751,False
100033,2024-08-30,233.9016,False
100033,2024-08-31,233.9016,True
100033,2024-09-01,233.9016,True
100033,2024-09-02,232.1239,False
100033,2024-09-03,232.0046,False
100033,2024-09-04,231.4054,False
100033,2024-09-05,226.2072,False
100033,2024-09-06,225.5205,False
100033,2024-09-07,225.5205,True
100033,2024-09-08,225.5205,True
100033,2024-09-09,228.065,False
100033,2024-09-10,229.7004,False
100033,2024-09-11,231.5649,False
100033,2024-09-12,230.682,False
100033,2024-09-13,229.0321,False
100033,2024-09-14,229.0321,True
100033,2024-09-15,229.0321,True
100033,2024-09-16,232.6949,False
100033,2024-09-17,231.4701,False
100033,2024-09-18,232.443,False
100033,2024-09-19,233.055,False
100033,2024-09-20,237.3283,False
100033,2024-09-21,237.3283,True
100033,2024-09-22,237.3283,True
100033,2024-09-23,240.2657,False
100033,2024-09-24,236.7293,False
100033,2024-09-25,233.5458,False
100033,2024-09-26,235.3284,False
100033,2024-09-27,235.3059,False
100033,2024-09-28,235.3059,True
100033,2024-09-29,235.3059,True
100033,2024-09-30,234.1854,False
100033,2024-10-01,237.2095,False
100033,2024-10-02,237.9027,False
100033,2024-10-03,238.2128,False
100033,2024-10-04,240.6089,False
100033,2024-10-05,240.6089,True
100033,2024-10-06,240.6089,True
100033,2024-10-07,239.6927,False
100033,2024-10-08,244.3998,False
100033,2024-10-09,242.2689,False
100033,2024-10-10,244.346,False
100033,2024-10-11,248.7433,False
100033,2024-10-12,248.7433,True
100033,2024-10-13,248.7433,True
100033,2024-10-14,244.8416,False
100033,2024-10-15,244.002,False
100033,2024-10-16,247.5276,False
100033,2024-10-17,251.1493,False
100033,2024-10-18,250.8035,False
100033,2024-10-19,250.8035,True
100033,2024-10-20,250.8035,True
100033,2024-10-21,248.7755,False
100033,2024-10-22,251.8081,False
100033,2024-10-23,255.5729,False
100033,2024-10-24,252.205,False
100033,2024-10-25,248.7647,False
100033,2024-10-26,248.7647,True
100033,2024-10-27,248.7647,True
100033,2024-10-28,249.6046,False
100033,2024-10-29,251.6616,False
100033,2024-10-30,250.9317,False
100033,2024-10-31,253.1509,False
100033,2024-11-01,251.1777,False
100033,2024-11-02,251.1777,True
100033,2024-11-03,251.1777,True
100033,2024-11-04,245.0653,False
100033,2024-11-05,243.9896,False
100033,2024-11-06,244.3391,False
100033,2024-11-07,243.6981,False
100033,2024-11-08,240.5042,False
100033,2024-11-09,240.5042,True
100033,2024-11-10,240.5042,True
100033,2024-11-11,235.493,False
100033,2024-11-12,234.2063,False
100033,2024-11-13,236.896,False
100033,2024-11-14,240.647,False
100033,2024-11-15,244.2571,False
100033,2024-11-16,244.2571,True
100033,2024-11-17,244.2571,True
100033,2024-11-18,242.0466,False
100033,2024-11-19,238.8883,False
100033,2024-11-20,240.4747,False
100033,2024-11-21,242.4732,False
100033,2024-11-22,243.8017,False
100033,2024-11-23,243.8017,True
100033,2024-11-24,243.8017,True
100033,2024-11-25,238.1555,False
100033,2024-11-26,235.8563,False
100033,2024-11-27,235.9316,False
100033,2024-11-28,237.4716,False
100033,2024-11-29,239.8243,False
100033,2024-11-30,239.8243,True
100033,2024-12-01,239.8243,True
100033,2024-12-02,240.4008,False
100033,2024-12-03,241.5174,False
100033,2024-12-04,241.926,False
100033,2024-12-05,244.084,False
100033,2024-12-06,245.1651,False
100033,2024-12-07,245.1651,True
100033,2024-12-08,245.1651,True
100033,2024-12-09,245.5236,False
100033,2024-12-10,244.9014,False
100033,2024-12-11,245.3052,False
100033,2024-12-12,246.8986,False
100033,2024-12-13,247.8574,False
100033,2024-12-14,247.8574,True
100033,2024-12-15,247.8574,True
100033,2024-12-16,249.1578,False
100033,2024-12-17,253.3652,False
100033,2024-12-18,254.3421,False
100033,2024-12-19,252.5444,False
100033,2024-12-20,255.4017,False
100033,2024-12-21,255.4017,True
100033,2024-12-22,255.4017,True
100033,2024-12-23,251.4289,False
100033,2024-12-24,248.363,False
100033,2024-12-25,249.5317,False
100033,2024-12-26,251.2481,False
100033,2024-12-27,247.6989,False
100033,2024-12-28,247.6989,True
100033,2024-12-29,247.6989,True
100033,2024-12-30,246.7329,False
100033,2024-12-31,245.1149,False
100033,2025-01-01,243.8557,False
100033,2025-01-02,246.7918,False
100033,2025-01-03,249.0555,False
100033,2025-01-04,249.0555,True
100033,2025-01-05,249.0555,True
100033,2025-01-06,249.1665,False
100033,2025-01-07,247.7107,False
100033,2025-01-08,243.9059,False
100033,2025-01-09,248.2546,False
100033,2025-01-10,250.189,False
100033,2025-01-11,250.189,True
100033,2025-01-12,250.189,True
100033,2025-01-13,248.2492,False
100033,2025-01-14,250.5655,False
100033,2025-01-15,250.524,False
100033,2025-01-16,249.833,False
100033,2025-01-17,251.3073,False
100033,2025-01-18,251.3073,True
100033,2025-01-19,251.3073,True
100033,2025-01-20,249.2549,False
100033,2025-01-21,248.399,False
100033,2025-01-22,248.9282,False
100033,2025-01-23,247.6116,False
100033,2025-01-24,249.7709,False
100033,2025-01-25,249.7709,True
100033,2025-01-26,249.7709,True
100033,2025-01-27,255.5938,False
100033,2025-01-28,253.4676,False
100033,2025-01-29,248.6337,False
100033,2025-01-30,242.9114,False
100033,2025-01-31,242.638,False
100033,2025-02-01,242.638,True
100033,2025-02-02,242.638,True
100033,2025-02-03,240.8821,False
100033,2025-02-04,241.6451,False
100033,2025-02-05,242.1923,False
100033,2025-02-06,237.7496,False
100033,2025-02-07,232.7978,False
100033,2025-02-08,232.7978,True
100033,2025-02-09,232.7978,True
100033,2025-02-10,233.7815,False
100033,2025-02-11,234.3188,False
100033,2025-02-12,233.2849,False
100033,2025-02-13,228.8578,False
100033,2025-02-14,230.308,False
100033,2025-02-15,230.308,True
100033,2025-02-16,230.308,True
100033,2025-02-17,233.9987,False
100033,2025-02-18,234.9369,False
100033,2025-02-19,232.7229,False
100033,2025-02-20,233.0041,False
100033,2025-02-21,229.38,False
100033,2025-02-22,229.38,True
100033,2025-02-23,229.38,True
100033,2025-02-24,232.4598,False
100033,2025-02-25,232.8446,False
100033,2025-02-26,228.1226,False
100033,2025-02-27,227.4565,False
100033,2025-02-28,228.8756,False
100033,2025-03-01,228.8756,True
100033,2025-03-02,228.8756,True
100033,2025-03-03,228.119,False
100033,2025-03-04,227.5203,False
100033,2025-03-05,224.3617,False
100033,2025-03-06,226.0407,False
100033,2025-03-07,224.4444,False
100033,2025-03-08,224.4444,True
100033,2025-03-09,224.4444,True
100033,2025-03-10,218.8732,False
100033,2025-03-11,218.0498,False
100033,2025-03-12,220.7744,False
100033,2025-03-13,219.9027,False
100033,2025-03-14,224.6764,False
100033,2025-03-15,224.6764,True
100033,2025-03-16,224.6764,True
100033,2025-03-17,225.9853,False
100033,2025-03-18,227.0566,False
100033,2025-03-19,226.8609,False
100033,2025-03-20,226.8285,False
100033,2025-03-21,226.2671,False
100033,2025-03-22,226.2671,True
100033,2025-03-23,226.2671,True
100033,2025-03-24,225.6021,False
100033,2025-03-25,227.1933,False
100033,2025-03-26,224.8144,False
100033,2025-03-27,222.0877,False
100033,2025-03-28,219.27,False
100033,2025-03-29,219.27,True
100033,2025-03-30,219.27,True
100033,2025-03-31,224.8565,False
100033,2025-04-01,226.4411,False
100033,2025-04-02,227.4212,False
100033,2025-04-03,224.7123,False
100033,2025-04-04,226.5479,False
100033,2025-04-05,226.5479,True
100033,2025-04-06,226.5479,True
100033,2025-04-07,226.3847,False
100033,2025-04-08,227.1189,False
100033,2025-04-09,224.6311,False
100033,2025-04-10,225.2142,False
100033,2025-04-11,224.2259,False
100033,2025-04-12,224.2259,True
100033,2025-04-13,224.2259,True
100033,2025-04-14,222.3305,False
100033,2025-04-15,224.444,False
100033,2025-04-16,220.4996,False
100033,2025-04-17,222.145,False
100033,2025-04-18,224.1236,False
100033,2025-04-19,224.1236,True
100033,2025-04-20,224.1236,True
100033,2025-04-21,221.926,False
100033,2025-04-22,219.906,False
100033,2025-04-23,219.4677,False
100033,2025-04-24,220.3584,False
100033,2025-04-25,220.1041,False
100033,2025-04-26,220.1041,True
100033,2025-04-27,220.1041,True
100033,2025-04-28,221.3985,False
100033,2025-04-29,226.2725,False
100033,2025-04-30,225.0534,False
100033,2025-05-01,220.6292,False
100033,2025-05-02,222.9714,False
100033,2025-05-03,222.9714,True
100033,2025-05-04,222.9714,True
100033,2025-05-05,227.6628,False
100033,2025-05-06,228.8899,False
100033,2025-05-07,226.0817,False
100033,2025-05-08,225.8991,False
100033,2025-05-09,223.0454,False
100033,2025-05-10,223.0454,True
100033,2025-05-11,223.0454,True
100033,2025-05-12,224.9199,False
100033,2025-05-13,221.4608,False
100033,2025-05-14,220.8156,False
100033,2025-05-15,218.3243,False
100033,2025-05-16,218.8035,False
100033,2025-05-17,218.8035,True
100033,2025-05-18,218.8035,True
100033,2025-05-19,217.9933,False
100033,2025-05-20,218.6024,False
100033,2025-05-21,218.8084,False
100033,2025-05-22,216.3856,False
100033,2025-05-23,218.1624,False
100033,2025-05-24,218.1624,True
100033,2025-05-25,218.1624,True
100033,2025-05-26,218.1822,False
100033,2025-05-27,215.7615,False
100033,2025-05-28,221.7764,False
100033,2025-05-29,223.1951,False
100033,2025-05-30,222.9364,False
100033,2025-05-31,222.9364,True
100033,2025-06-01,222.9364,True
100033,2025-06-02,226.8978,False
100033,2025-06-03,232.1117,False
100033,2025-06-04,231.8646,False
100033,2025-06-05,232.9878,False
100033,2025-06-06,230.4043,False
100033,2025-06-07,230.4043,True
100033,2025-06-08,230.4043,True
100033,2025-06-09,230.154,False
100033,2025-06-10,229.7612,False
100033,2025-06-11,230.4254,False
100033,2025-06-12,231.5011,False
100033,2025-06-13,233.2148,False
100033,2025-06-14,233.2148,True
100033,2025-06-15,233.2148,True
100033,2025-06-16,234.0369,False
100033,2025-06-17,230.8255,False
100033,2025-06-18,228.4013,False
100033,2025-06-19,227.0656,False
100033,2025-06-20,226.4526,False
100033,2025-06-21,226.4526,True
100033,2025-06-22,226.4526,True
100033,2025-06-23,229.4733,False
100033,2025-06-24,226.4541,False
100033,2025-06-25,225.6396,False
100033,2025-06-26,228.3821,False
100033,2025-06-27,227.7174,False
100033,2025-06-28,227.7174,True
100033,2025-06-29,227.7174,True
100033,2025-06-30,229.1303,False
100033,2025-07-01,228.9023,False
100033,2025-07-02,229.7618,False
100033,2025-07-03,229.289,False
100033,2025-07-04,231.2829,False
100033,2025-07-05,231.2829,True
100033,2025-07-06,231.2829,True
100033,2025-07-07,227.1984,False
100033,2025-07-08,226.3653,False
100033,2025-07-09,227.3235,False
100033,2025-07-10,228.9346,False
100033,2025-07-11,233.2195,False
100033,2025-07-12,233.2195,True
100033,2025-07-13,233.2195,True
100033,2025-07-14,232.2872,False
100033,2025-07-15,236.5967,False
100033,2025-07-16,234.8962,False
100033,2025-07-17,238.8225,False
100033,2025-07-18,241.3334,False
100033,2025-07-19,241.3334,True
100033,2025-07-20,241.3334,True
100033,2025-07-21,238.8704,False
100033,2025-07-22,239.9116,False
100033,2025-07-23,239.9263,False
100033,2025-07-24,241.8927,False
100033,2025-07-25,241.4099,False
100033,2025-07-26,241.4099,True
100033,2025-07-27,241.4099,True
100033,2025-07-28,240.6861,False
100033,2025-07-29,244.8277,False
100033,2025-07-30,244.7036,False
100033,2025-07-31,247.3029,False
100033,2025-08-01,246.8032,False
100033,2025-08-02,246.8032,True
100033,2025-08-03,246.8032,True
100033,2025-08-04,251.9457,False
100033,2025-08-05,250.0772,False
100033,2025-08-06,248.4132,False
100033,2025-08-07,253.1583,False
100033,2025-08-08,251.9836,False
100033,2025-08-09,251.9836,True
100033,2025-08-10,251.9836,True
100033,2025-08-11,257.0323,False
100033,2025-08-12,259.9659,False
100033,2025-08-13,259.6603,False
100033,2025-08-14,254.257,False
100033,2025-08-15,254.3698,False
100033,2025-08-16,254.3698,True
100033,2025-08-17,254.3698,True
100033,2025-08-18,254.8513,False
100033,2025-08-19,258.611,False
100033,2025-08-20,263.7526,False
100033,2025-08-21,261.7756,False
100033,2025-08-22,264.4762,False
100033,2025-08-23,264.4762,True
100033,2025-08-24,264.4762,True
100033,2025-08-25,267.0904,False
100033,2025-08-26,270.7265,False
100033,2025-08-27,272.531,False
100033,2025-08-28,266.4476,False
100033,2025-08-29,266.1319,False
100033,2025-08-30,266.1319,True
100033,2025-08-31,266.1319,True
100033,2025-09-01,262.6531,False
100033,2025-09-02,262.1937,False
100033,2025-09-03,265.4663,False
100033,2025-09-04,266.6174,False
100033,2025-09-05,270.4888,False
100033,2025-09-06,270.4888,True
100033,2025-09-07,270.4888,True
100033,2025-09-08,271.7808,False
100033,2025-09-09,267.7707,False
100033,2025-09-10,259.9875,False
100033,2025-09-11,260.6268,False
100033,2025-09-12,260.1357,False
100033,2025-09-13,260.1357,True
100033,2025-09-14,260.1357,True
100033,2025-09-15,257.2852,False
100033,2025-09-16,252.2713,False
100033,2025-09-17,250.2313,False
100033,2025-09-18,249.818,False
100033,2025-09-19,251.9869,False
100033,2025-09-20,251.9869,True
100033,2025-09-21,251.9869,True
100033,2025-09-22,252.7268,False
100033,2025-09-23,257.812,False
100033,2025-09-24,254.808,False
100033,2025-09-25,257.683,False
100033,2025-09-26,258.0029,False
100033,2025-09-27,258.0029,True
100033,2025-09-28,258.0029,True
100033,2025-09-29,260.3325,False
100033,2025-09-30,259.1507,False
100033,2025-10-01,262.6733,False
100033,2025-10-02,263.781,False
100033,2025-10-03,261.8212,False
100033,2025-10-04,261.8212,True
100033,2025-10-05,261.8212,True
100033,2025-10-06,261.9602,False
100033,2025-10-07,261.3864,False
100033,2025-10-08,263.0987,False
100033,2025-10-09,259.5848,False
100033,2025-10-10,259.6687,False
100033,2025-10-11,259.6687,True
100033,2025-10-12,259.6687,True
100033,2025-10-13,261.0763,False
100033,2025-10-14,261.3557,False
100033,2025-10-15,265.7825,False
100033,2025-10-16,268.4373,False
100033,2025-10-17,268.5944,False
100033,2025-10-18,268.5944,True
100033,2025-10-19,268.5944,True
100033,2025-10-20,269.4736,False
100033,2025-10-21,270.6114,False
100033,2025-10-22,272.1043,False
100033,2025-10-23,266.4027,False
100033,2025-10-24,265.6221,False
100033,2025-10-25,265.6221,True
100033,2025-10-26,265.6221,True
100033,2025-10-27,261.1206,False
100033,2025-10-28,265.3252,False
100033,2025-10-29,265.311,False
100033,2025-10-30,264.8764,False
100033,2025-10-31,267.9155,False
100033,2025-11-01,267.9155,True
100033,2025-11-02,267.9155,True
100033,2025-11-03,269.4549,False
100033,2025-11-04,266.0188,False
100033,2025-11-05,265.9725,False
100033,2025-11-06,265.0864,False
100033,2025-11-07,259.784,False
100033,2025-11-08,259.784,True
100033,2025-11-09,259.784,True
100033,2025-11-10,257.8204,False
100033,2025-11-11,257.4283,False
100033,2025-11-12,257.2478,False
100033,2025-11-13,252.8949,False
100033,2025-11-14,256.578,False
100033,2025-11-15,256.578,True
100033,2025-11-16,256.578,True
100033,2025-11-17,256.4375,False
100033,2025-11-18,256.7259,False
100033,2025-11-19,258.134,False
100033,2025-11-20,255.8832,False
100033,2025-11-21,257.4583,False
100033,2025-11-22,257.4583,True
100033,2025-11-23,257.4583,True
100033,2025-11-24,256.5027,False
100033,2025-11-25,253.9361,False
100033,2025-11-26,255.8575,False
100033,2025-11-27,260.6423,False
100033,2025-11-28,263.0907,False
100033,2025-11-29,263.0907,True
100033,2025-11-30,263.0907,True
100033,2025-12-01,266.1927,False
100033,2025-12-02,264.7176,False
100033,2025-12-03,259.8791,False
100033,2025-12-04,264.7342,False
100033,2025-12-05,271.5079,False
100033,2025-12-06,271.5079,True
100033,2025-12-07,271.5079,True
100033,2025-12-08,276.7547,False
100033,2025-12-09,275.8307,False
100033,2025-12-10,272.2286,False
100033,2025-12-11,268.9597,False
100033,2025-12-12,263.7717,False
100033,2025-12-13,263.7717,True
100033,2025-12-14,263.7717,True
100033,2025-12-15,263.6107,False
100033,2025-12-16,268.9071,False
100033,2025-12-17,268.6327,False
100033,2025-12-18,269.7885,False
100033,2025-12-19,274.4522,False
100033,2025-12-20,274.4522,True
100033,2025-12-21,274.4522,True
100033,2025-12-22,273.3123,False
100033,2025-12-23,280.2418,False
100033,2025-12-24,287.1976,False
100033,2025-12-25,286.9408,False
100033,2025-12-26,285.1565,False
100033,2025-12-27,285.1565,True
100033,2025-12-28,285.1565,True
100033,2025-12-29,287.7402,False
100033,2025-12-30,286.7392,False
100033,2025-12-31,282.9881,False
100033,2026-01-01,287.5551,False
100033,2026-01-02,291.9693,False
100033,2026-01-03,291.9693,True
100033,2026-01-04,291.9693,True
100033,2026-01-05,292.7106,False
100033,2026-01-06,288.5141,False
100033,2026-01-07,284.4913,False
100033,2026-01-08,285.0489,False
100033,2026-01-09,283.5398,False
100033,2026-01-10,283.5398,True
100033,2026-01-11,283.5398,True
100033,2026-01-12,282.5751,False
100033,2026-01-13,286.2458,False
100033,2026-01-14,288.9636,False
100033,2026-01-15,293.9678,False
100033,2026-01-16,290.6989,False
100033,2026-01-17,290.6989,True
100033,2026-01-18,290.6989,True
100033,2026-01-19,289.7027,False
100033,2026-01-20,292.5436,False
100033,2026-01-21,294.3152,False
100033,2026-01-22,299.9653,False
100033,2026-01-23,301.6824,False
100033,2026-01-24,301.6824,True
100033,2026-01-25,301.6824,True
100033,2026-01-26,308.6381,False
100033,2026-01-27,310.849,False
100033,2026-01-28,315.0385,False
100033,2026-01-29,314.0328,False
100033,2026-01-30,314.2984,False
100033,2026-01-31,314.2984,True
100033,2026-02-01,314.2984,True
100033,2026-02-02,317.9584,False
100033,2026-02-03,324.3751,False
100033,2026-02-04,327.4395,False
100033,2026-02-05,327.3345,False
100033,2026-02-06,332.9999,False
100033,2026-02-07,332.9999,True
100033,2026-02-08,332.9999,True
100033,2026-02-09,324.596,False
100033,2026-02-10,319.3327,False
100033,2026-02-11,322.1658,False
100033,2026-02-12,322.4377,False
100033,2026-02-13,325.0021,False
100033,2026-02-14,325.0021,True
100033,2026-02-15,325.0021,True
100033,2026-02-16,325.4723,False
100033,2026-02-17,327.9252,False
100033,2026-02-18,324.9634,False
100033,2026-02-19,327.4107,False
100033,2026-02-20,331.5544,False
100033,2026-02-21,331.5544,True
100033,2026-02-22,331.5544,True
100033,2026-02-23,336.6605,False
100033,2026-02-24,345.1053,False
100033,2026-02-25,346.3486,False
100033,2026-02-26,347.7205,False
100033,2026-02-27,341.6691,False
100033,2026-02-28,341.6691,True
100033,2026-03-01,341.6691,True
100033,2026-03-02,339.732,False
100033,2026-03-03,339.1765,False
100033,2026-03-04,343.699,False
100033,2026-03-05,341.425,False
100033,2026-03-06,344.9274,False
100033,2026-03-07,344.9274,True
100033,2026-03-08,344.9274,True
100033,2026-03-09,345.1535,False
100033,2026-03-10,344.6548,False
100033,2026-03-11,345.9163,False
100033,2026-03-12,344.5329,False
100033,2026-03-13,342.9996,False
100033,2026-03-14,342.9996,True
100033,2026-03-15,342.9996,True
100033,2026-03-16,336.2986,False
100033,2026-03-17,335.5283,False
100033,2026-03-18,333.8315,False
100033,2026-03-19,332.0001,False
100033,2026-03-20,333.8859,False
100033,2026-03-21,333.8859,True
100033,2026-03-22,333.8859,True
100033,2026-03-23,336.7554,False
100033,2026-03-24,337.9205,False
100033,2026-03-25,342.2013,False
100033,2026-03-26,344.7994,False
100033,2026-03-27,343.8157,False
100033,2026-03-28,343.8157,True
100033,2026-03-29,343.8157,True
100033,2026-03-30,342.147,False
100033,2026-03-31,343.6622,False
100033,2026-04-01,346.2639,False
100033,2026-04-02,352.3435,False
100033,2026-04-03,357.644,False
100033,2026-04-04,357.644,True
100033,2026-04-05,357.644,True
100033,2026-04-06,355.5734,False
100033,2026-04-07,355.3792,False
100033,2026-04-08,358.4867,False
100033,2026-04-09,363.3435,False
100033,2026-04-10,367.6979,False
100033,2026-04-11,367.6979,True
100033,2026-04-12,367.6979,True
100033,2026-04-13,367.6649,False
100033,2026-04-14,362.4321,False
100033,2026-04-15,358.3663,False
100033,2026-04-16,359.7802,False
100033,2026-04-17,361.5007,False
100033,2026-04-18,361.5007,True
100033,2026-04-19,361.5007,True
100033,2026-04-20,357.0189,False
100033,2026-04-21,357.4504,False
100033,2026-04-22,360.4043,False
100033,2026-04-23,355.7122,False
100033,2026-04-24,360.6912,False
100033,2026-04-25,360.6912,True
100033,2026-04-26,360.6912,True
100033,2026-04-27,359.3074,False
100033,2026-04-28,365.0028,False
100033,2026-04-29,362.9245,False
100033,2026-04-30,358.7343,False
100033,2026-05-01,357.0133,False
100033,2026-05-02,357.0133,True
100033,2026-05-03,357.0133,True
100033,2026-05-04,356.8476,False
100033,2026-05-05,355.432,False
100033,2026-05-06,354.7535,False
100033,2026-05-07,356.4147,False
100033,2026-05-08,355.9252,False
100033,2026-05-09,355.9252,True
100033,2026-05-10,355.9252,True
100033,2026-05-11,355.8837,False
100033,2026-05-12,348.9125,False
100033,2026-05-13,350.7887,False
100033,2026-05-14,350.6508,False
100033,2026-05-15,357.7158,False
100033,2026-05-16,357.7158,True
100033,2026-05-17,357.7158,True
100033,2026-05-18,353.9543,False
100033,2026-05-19,346.6097,False
100033,2026-05-20,349.4189,False
100033,2026-05-21,351.1079,False
100033,2026-05-22,347.1297,False
100033,2026-05-23,347.1297,True
100033,2026-05-24,347.1297,True
100033,2026-05-25,341.0618,False
100033,2026-05-26,347.6301,False
100033,2026-05-27,353.8026,False
100033,2026-05-28,343.6561,False
100033,2026-05-29,342.0072,False
101206,2022-01-03,305.0996,False
101206,2022-01-04,305.4514,False
101206,2022-01-05,306.6324,False
101206,2022-01-06,305.98,False
101206,2022-01-07,304.048,False
101206,2022-01-08,304.048,True
101206,2022-01-09,304.048,True
101206,2022-01-10,307.5591,False
101206,2022-01-11,309.4372,False
101206,2022-01-12,313.2022,False
101206,2022-01-13,310.7396,False
101206,2022-01-14,308.9641,False
101206,2022-01-15,308.9641,True
101206,2022-01-16,308.9641,True
101206,2022-01-17,312.4211,False
101206,2022-01-18,312.4518,False
101206,2022-01-19,311.0479,False
101206,2022-01-20,309.8405,False
101206,2022-01-21,309.9701,False
101206,2022-01-22,309.9701,True
101206,2022-01-23,309.9701,True
101206,2022-01-24,312.8854,False
101206,2022-01-25,312.604,False
101206,2022-01-26,314.9535,False
101206,2022-01-27,316.4175,False
101206,2022-01-28,314.138,False
101206,2022-01-29,314.138,True
101206,2022-01-30,314.138,True
101206,2022-01-31,311.8727,False
101206,2022-02-01,310.797,False
101206,2022-02-02,307.3127,False
101206,2022-02-03,306.0803,False
101206,2022-02-04,310.3531,False
101206,2022-02-05,310.3531,True
101206,2022-02-06,310.3531,True
101206,2022-02-07,310.4273,False
101206,2022-02-08,308.4951,False
101206,2022-02-09,313.9134,False
101206,2022-02-10,311.5082,False
101206,2022-02-11,309.0363,False
101206,2022-02-12,309.0363,True
101206,2022-02-13,309.0363,True
101206,2022-02-14,312.5666,False
101206,2022-02-15,314.5571,False
101206,2022-02-16,314.3587,False
101206,2022-02-17,316.8369,False
101206,2022-02-18,317.8419,False
101206,2022-02-19,317.8419,True
101206,2022-02-20,317.8419,True
101206,2022-02-21,314.6965,False
101206,2022-02-22,308.2712,False
101206,2022-02-23,306.8909,False
101206,2022-02-24,310.0012,False
101206,2022-02-25,308.9914,False
101206,2022-02-26,308.9914,True
101206,2022-02-27,308.9914,True
101206,2022-02-28,310.4078,False
101206,2022-03-01,311.0737,False
101206,2022-03-02,306.6204,False
101206,2022-03-03,305.6811,False
101206,2022-03-04,306.8083,False
101206,2022-03-05,306.8083,True
101206,2022-03-06,306.8083,True
101206,2022-03-07,304.843,False
101206,2022-03-08,304.0267,False
101206,2022-03-09,305.2363,False
101206,2022-03-10,305.5895,False
101206,2022-03-11,308.5832,False
101206,2022-03-12,308.5832,True
101206,2022-03-13,308.5832,True
101206,2022-03-14,309.7889,False
101206,2022-03-15,307.3469,False
101206,2022-03-16,306.2132,False
101206,2022-03-17,306.426,False
101206,2022-03-18,310.2244,False
101206,2022-03-19,310.2244,True
101206,2022-03-20,310.2244,True
101206,2022-03-21,309.091,False
101206,2022-03-22,304.5611,False
101206,2022-03-23,305.9045,False
101206,2022-03-24,304.0296,False
101206,2022-03-25,300.7579,False
101206,2022-03-26,300.7579,True
101206,2022-03-27,300.7579,True
101206,2022-03-28,300.963,False
101206,2022-03-29,303.713,False
101206,2022-03-30,302.3357,False
101206,2022-03-31,303.8193,False
101206,2022-04-01,305.8097,False
101206,2022-04-02,305.8097,True
101206,2022-04-03,305.8097,True
101206,2022-04-04,308.1115,False
101206,2022-04-05,306.2861,False
101206,2022-04-06,303.4293,False
101206,2022-04-07,300.9607,False
101206,2022-04-08,303.2238,False
101206,2022-04-09,303.2238,True
101206,2022-04-10,303.2238,True
101206,2022-04-11,305.1712,False
101206,2022-04-12,302.7622,False
101206,2022-04-13,308.6697,False
101206,2022-04-14,305.9112,False
101206,2022-04-15,308.7788,False
101206,2022-04-16,308.7788,True
101206,2022-04-17,308.7788,True
101206,2022-04-18,313.1065,False
101206,2022-04-19,313.5714,False
101206,2022-04-20,311.6107,False
101206,2022-04-21,309.7219,False
101206,2022-04-22,309.1663,False
101206,2022-04-23,309.1663,True
101206,2022-04-24,309.1663,True
101206,2022-04-25,312.2885,False
101206,2022-04-26,309.1608,False
101206,2022-04-27,304.3447,False
101206,2022-04-28,305.4756,False
101206,2022-04-29,307.205,False
101206,2022-04-30,307.205,True
101206,2022-05-01,307.205,True
101206,2022-05-02,312.7446,False
101206,2022-05-03,309.1145,False
101206,2022-05-04,308.9066,False
101206,2022-05-05,312.2491,False
